seconds, accX, accY, accZ, temp
80,-0.04,1.00,0.12,46.17
80,-0.04,1.06,0.11,39.43
80,-0.04,1.00,0.11,41.30
80,-0.04,1.00,0.12,41.30
80,-0.04,1.00,0.12,44.95
80,-0.04,1.00,0.12,41.57
80,-0.03,1.00,0.12,41.57
80,-0.05,1.00,0.12,40.50
80,-0.05,1.00,0.12,40.49
80,-0.04,1.00,0.12,40.49
80,-0.03,1.00,0.13,41.43
80,-0.03,0.94,0.13,39.46
80,-0.04,1.00,0.13,39.14
80,-0.04,1.01,0.12,42.27
80,-0.04,1.00,0.12,45.75
80,-0.04,1.00,0.12,47.25
80,-0.04,0.99,0.12,47.25
80,-0.03,0.99,0.12,49.90
80,-0.03,0.99,0.12,46.48
80,-0.04,1.00,0.12,46.48
80,-0.04,1.00,0.12,48.93
80,-0.04,1.00,0.13,40.41
80,-0.04,1.00,0.13,40.48
80,-0.04,1.00,0.13,42.04
80,-0.04,1.00,0.12,40.17
80,-0.05,1.00,0.12,40.06
80,-0.04,1.00,0.13,40.06
80,-0.03,1.00,0.12,38.84
80,-0.03,1.00,0.12,41.57
80,-0.04,1.00,0.12,41.57
80,-0.03,1.00,0.12,44.59
80,-0.03,1.00,0.13,46.38
80,-0.04,0.99,0.13,46.86
80,-0.04,1.00,0.12,42.94
80,-0.04,1.00,0.12,46.82
80,-0.05,1.00,0.12,40.30
80,-0.05,1.00,0.13,40.30
80,-0.05,1.00,0.12,38.26
80,-0.04,1.00,0.12,41.85
80,-0.05,1.00,0.12,41.85
80,-0.04,1.00,0.12,43.53
80,-0.04,1.00,0.12,43.44
80,-0.04,1.00,0.12,43.44
80,-0.04,1.00,0.12,45.54
80,-0.04,0.99,0.13,38.67
80,-0.03,0.99,0.13,38.63
80,-0.04,0.99,0.13,44.11
80,-0.04,1.01,0.11,42.34
80,-0.04,1.01,0.11,42.28
80,-0.05,0.99,0.12,42.28
80,-0.04,1.00,0.13,41.78
80,-0.04,1.00,0.18,43.09
80,-0.04,1.00,0.12,43.09
80,-0.04,1.00,0.12,44.74
80,-0.04,1.00,0.11,37.91
80,-0.04,1.00,0.11,37.91
80,-0.04,1.00,0.12,46.53
80,-0.04,1.00,0.12,43.16
80,-0.04,1.00,0.12,44.92
80,-0.04,1.01,0.12,44.92
80,-0.04,1.01,0.12,40.70
80,-0.04,1.01,0.06,41.20
80,-0.05,0.99,0.13,41.20
80,-0.04,1.00,0.12,46.36
80,-0.04,1.00,0.12,36.47
80,-0.04,1.00,0.12,36.47
80,-0.03,1.00,0.12,40.89
80,-0.03,1.00,0.11,43.54
80,-0.04,1.00,0.11,43.42
80,-0.03,1.00,0.12,48.90
80,-0.03,1.00,0.13,37.91
80,-0.04,1.00,0.13,43.37
80,-0.03,1.01,0.11,43.37
80,-0.04,1.00,0.11,43.04
80,-0.04,1.00,0.07,43.80
80,-0.04,0.99,0.13,43.80
80,-0.04,1.00,0.12,43.67
80,-0.04,0.94,0.13,40.28
80,-0.05,1.00,0.13,40.36
80,-0.04,0.99,0.13,45.06
80,-0.04,1.00,0.11,41.92
80,-0.04,1.00,0.11,42.00
80,-0.04,1.00,0.12,42.00
80,-0.03,1.00,0.12,43.41
80,-0.03,1.00,0.11,44.81
80,-0.04,1.00,0.11,44.81
80,-0.04,1.00,0.12,46.27
80,-0.04,1.00,0.12,43.69
80,-0.03,1.00,0.12,43.74
80,-0.04,1.00,0.12,40.61
80,-0.04,1.06,0.12,47.62
80,-0.04,0.99,0.12,39.56
80,-0.03,0.99,0.12,39.56
80,-0.03,1.00,0.12,42.97
80,-0.04,1.00,0.12,39.58
80,-0.04,1.00,0.12,39.58
80,-0.04,1.00,0.12,41.84
80,-0.04,1.00,0.11,40.36
80,-0.03,0.99,0.11,40.36
80,-0.04,1.00,0.12,45.37
80,-0.04,1.06,0.12,45.55
80,-0.04,0.99,0.12,45.62
80,-0.03,1.00,0.12,37.78
80,-0.03,1.00,0.12,41.28
80,-0.04,1.00,0.12,44.33
80,-0.05,1.00,0.13,44.33
80,-0.03,1.01,0.11,45.88
80,-0.03,1.01,0.12,39.54
80,-0.04,1.00,0.12,39.54
80,-0.03,1.00,0.11,47.02
80,-0.03,1.00,0.13,43.49
80,-0.04,1.00,0.13,43.32
80,-0.05,1.00,0.13,42.53
80,-0.05,1.00,0.12,41.38
80,-0.04,1.00,0.12,44.65
80,-0.05,0.99,0.13,44.65
80,-0.04,1.00,0.12,43.68
80,-0.04,1.00,0.12,42.52
80,-0.03,1.00,0.12,42.52
80,-0.04,1.00,0.14,38.63
80,-0.04,1.00,0.11,41.68
80,-0.03,1.01,0.11,41.68
80,-0.04,1.00,0.11,45.32
80,-0.04,1.06,0.12,43.24
80,-0.04,1.00,0.12,43.72
80,-0.03,1.00,0.12,41.37
80,-0.03,1.00,0.11,43.66
80,-0.04,1.00,0.11,40.63
80,-0.04,1.00,0.12,40.63
80,-0.04,1.00,0.13,40.11
80,-0.04,1.00,0.18,41.75
80,-0.05,1.00,0.12,41.75
80,-0.04,1.00,0.12,44.09
80,-0.04,0.94,0.12,45.37
80,-0.04,1.00,0.12,45.98
80,-0.04,1.00,0.13,42.85
80,-0.04,1.00,0.11,42.79
80,-0.04,1.00,0.11,44.96
80,-0.04,1.00,0.12,44.96
80,-0.04,1.00,0.13,41.82
80,-0.04,1.00,0.13,41.92
80,-0.04,1.00,0.13,41.92
80,-0.04,1.00,0.11,43.75
80,-0.04,1.00,0.12,39.04
80,-0.05,1.00,0.12,39.04
80,-0.05,1.00,0.12,37.75
80,-0.05,0.94,0.12,41.50
80,-0.04,1.01,0.12,45.09
80,-0.04,1.00,0.12,45.09
80,-0.04,1.00,0.12,41.40
80,-0.04,1.00,0.12,39.18
80,-0.04,1.00,0.12,39.18
80,-0.04,1.00,0.11,45.03
80,-0.04,1.00,0.12,41.32
80,-0.04,0.99,0.12,41.32
80,-0.04,1.00,0.12,40.80
80,-0.04,1.06,0.12,43.20
81,-0.03,1.00,0.12,49.67
81,-0.03,1.00,0.12,47.55
81,-0.04,1.00,0.12,37.72
81,-0.04,1.00,0.12,37.72
81,-0.04,1.00,0.12,43.98
81,-0.04,1.00,0.12,47.03
81,-0.04,1.01,0.12,47.03
81,-0.04,1.01,0.12,39.99
81,-0.04,1.00,0.13,47.58
81,-0.05,1.00,0.13,47.13
81,-0.04,1.00,0.11,44.00
81,-0.04,1.00,0.12,49.63
81,-0.04,1.00,0.12,44.09
81,-0.03,1.00,0.12,44.09
81,-0.03,1.00,0.12,41.15
81,-0.03,1.00,0.06,41.44
81,-0.05,0.99,0.13,41.44
81,-0.04,1.01,0.13,46.45
81,-0.04,1.01,0.11,44.31
81,-0.05,1.00,0.11,44.31
81,-0.04,1.00,0.12,42.88
81,-0.04,1.00,0.12,47.59
81,-0.04,1.00,0.12,42.97
81,-0.03,1.00,0.12,42.97
81,-0.03,1.00,0.12,45.95
81,-0.04,1.00,0.12,39.25
81,-0.04,1.00,0.12,39.25
81,-0.04,1.00,0.11,41.55
81,-0.04,1.00,0.13,45.41
81,-0.04,1.00,0.13,45.41
81,-0.04,1.01,0.12,41.02
81,-0.04,1.06,0.11,42.95
81,-0.04,1.00,0.11,42.44
81,-0.04,1.00,0.12,44.79
81,-0.04,1.01,0.11,44.13
81,-0.04,1.01,0.11,40.73
81,-0.04,1.00,0.11,40.73
81,-0.03,1.01,0.12,40.66
81,-0.03,1.01,0.06,43.90
81,-0.04,1.01,0.13,43.90
81,-0.04,1.00,0.12,39.50
81,-0.04,1.00,0.12,43.22
81,-0.04,1.00,0.12,43.75
81,-0.04,0.99,0.13,42.97
81,-0.04,0.94,0.12,44.71
81,-0.04,1.00,0.12,41.65
81,-0.04,1.00,0.12,41.65
81,-0.04,1.00,0.12,43.47
81,-0.03,1.00,0.12,42.38
81,-0.04,1.00,0.12,42.38
81,-0.04,0.99,0.12,43.67
81,-0.04,0.99,0.12,45.84
81,-0.04,1.00,0.12,45.84
81,-0.03,1.00,0.12,43.32
81,-0.03,1.06,0.12,43.96
81,-0.04,1.00,0.12,43.80
81,-0.05,1.00,0.12,48.50
81,-0.05,1.00,0.12,42.69
81,-0.04,1.00,0.12,44.43
81,-0.04,1.00,0.12,44.43
81,-0.03,1.00,0.12,42.22
81,-0.03,1.00,0.11,38.00
81,-0.04,1.00,0.11,38.00
81,-0.04,1.00,0.13,40.19
81,-0.04,0.99,0.12,43.56
81,-0.04,0.99,0.12,43.69
81,-0.04,1.00,0.12,42.12
81,-0.04,1.00,0.12,45.70
81,-0.03,1.00,0.12,44.44
81,-0.04,1.00,0.11,44.44
81,-0.04,0.99,0.13,48.48
81,-0.04,0.99,0.18,43.88
81,-0.04,1.00,0.12,43.88
81,-0.04,1.00,0.11,46.74
81,-0.04,1.00,0.12,49.64
81,-0.05,1.00,0.12,49.64
81,-0.05,1.00,0.12,46.92
81,-0.05,1.00,0.13,43.23
81,-0.04,1.00,0.13,41.44
81,-0.05,1.00,0.12,41.44
81,-0.05,1.00,0.13,42.49
81,-0.04,1.00,0.19,44.89
81,-0.03,0.99,0.12,44.89
81,-0.03,1.00,0.12,45.25
81,-0.03,1.00,0.12,43.48
81,-0.05,1.00,0.12,43.48
81,-0.03,1.00,0.12,44.71
81,-0.03,1.00,0.13,42.84
81,-0.04,1.00,0.13,42.92
81,-0.04,1.00,0.13,45.27
81,-0.04,1.00,0.12,38.32
81,-0.04,1.00,0.12,43.29
81,-0.05,1.00,0.13,43.29
81,-0.04,1.00,0.12,44.62
81,-0.04,1.00,0.11,44.02
81,-0.03,1.00,0.11,44.02
81,-0.05,1.00,0.12,40.70
81,-0.05,1.00,0.12,43.00
81,-0.04,1.00,0.12,42.26
81,-0.05,0.99,0.12,46.18
81,-0.05,0.94,0.12,40.32
81,-0.04,1.00,0.12,42.90
81,-0.04,0.99,0.12,42.90
81,-0.04,1.00,0.12,46.02
81,-0.04,1.00,0.11,42.81
81,-0.04,1.00,0.11,42.81
81,-0.03,1.00,0.12,43.05
81,-0.03,1.00,0.12,42.74
81,-0.04,1.00,0.12,42.74
81,-0.04,1.01,0.12,40.68
81,-0.04,1.05,0.12,43.23
81,-0.04,0.99,0.12,43.66
81,-0.04,1.01,0.12,38.18
81,-0.04,1.00,0.12,40.23
81,-0.03,1.00,0.12,43.62
81,-0.04,1.00,0.12,43.62
81,-0.04,1.01,0.13,45.71
81,-0.04,1.01,0.12,45.53
81,-0.05,1.00,0.12,45.53
81,-0.04,1.00,0.12,47.17
81,-0.04,1.06,0.12,39.82
81,-0.04,1.00,0.12,39.11
81,-0.04,1.00,0.12,45.38
81,-0.04,1.00,0.12,46.00
81,-0.04,1.00,0.12,40.87
81,-0.04,1.00,0.12,40.87
81,-0.05,1.00,0.12,41.71
81,-0.05,1.00,0.12,44.91
81,-0.03,1.00,0.12,44.91
81,-0.04,0.99,0.12,47.77
81,-0.04,0.99,0.13,43.65
81,-0.04,1.00,0.13,43.65
81,-0.04,1.00,0.13,47.12
81,-0.04,1.06,0.12,45.51
81,-0.04,1.00,0.12,44.47
81,-0.04,1.00,0.12,44.47
81,-0.04,1.00,0.13,43.85
81,-0.04,1.00,0.18,45.08
81,-0.03,1.00,0.12,45.08
81,-0.04,1.01,0.12,40.41
81,-0.04,1.01,0.13,41.13
81,-0.04,1.00,0.13,41.13
81,-0.05,1.01,0.13,40.66
81,-0.05,1.06,0.11,46.05
81,-0.03,0.99,0.11,45.46
81,-0.04,1.00,0.12,45.46
81,-0.04,1.00,0.12,43.29
81,-0.05,1.00,0.12,41.34
81,-0.04,1.00,0.12,41.34
81,-0.04,1.00,0.12,43.41
81,-0.04,1.00,0.12,44.67
81,-0.04,1.00,0.12,44.67
81,-0.04,1.01,0.12,43.90
81,-0.04,1.01,0.12,41.03
81,-0.03,0.99,0.12,41.43
81,-0.04,1.00,0.11,42.21
81,-0.04,1.01,0.11,46.86
81,-0.04,1.01,0.11,44.08
81,-0.04,1.00,0.12,44.08
81,-0.04,1.00,0.12,43.40
81,-0.04,1.00,0.12,41.97
81,-0.04,1.00,0.12,41.97
81,-0.04,0.99,0.12,43.70
81,-0.04,0.99,0.12,43.27
81,-0.02,1.00,0.12,43.27
81,-0.04,1.01,0.12,41.89
81,-0.04,1.06,0.12,44.67
81,-0.04,0.99,0.12,45.00
81,-0.03,1.00,0.12,49.70
81,-0.03,1.01,0.12,42.84
81,-0.04,1.01,0.12,47.86
81,-0.04,0.99,0.11,47.86
81,-0.04,1.00,0.12,38.64
81,-0.04,1.00,0.12,44.15
81,-0.04,1.00,0.12,44.15
81,-0.04,1.00,0.12,43.91
81,-0.04,1.00,0.11,41.66
81,-0.04,1.00,0.11,41.88
81,-0.03,1.00,0.13,46.58
81,-0.03,1.00,0.12,39.01
81,-0.04,1.00,0.12,42.74
81,-0.03,1.00,0.12,42.74
81,-0.05,1.00,0.12,45.30
81,-0.05,1.00,0.12,46.49
81,-0.04,1.00,0.12,46.49
81,-0.03,1.00,0.12,46.66
81,-0.03,1.00,0.12,40.37
81,-0.04,0.99,0.12,40.37
81,-0.04,1.00,0.12,41.83
81,-0.04,1.00,0.12,43.62
81,-0.03,1.00,0.12,43.49
81,-0.04,1.00,0.12,45.84
81,-0.04,1.00,0.11,42.14
81,-0.04,1.00,0.12,42.72
81,-0.04,1.00,0.12,42.72
81,-0.04,1.00,0.12,40.70
81,-0.04,1.00,0.11,39.01
81,-0.04,1.01,0.11,39.01
81,-0.03,1.00,0.12,41.93
81,-0.03,0.94,0.12,43.26
81,-0.04,1.00,0.12,43.27
81,-0.05,1.00,0.11,43.27
81,-0.05,1.01,0.12,43.22
81,-0.04,1.01,0.12,43.55
81,-0.05,1.00,0.13,43.55
81,-0.04,0.99,0.13,44.76
81,-0.04,0.99,0.19,44.15
81,-0.04,0.99,0.12,44.15
81,-0.04,1.00,0.12,43.13
81,-0.04,1.00,0.11,38.66
81,-0.04,0.99,0.11,39.05
81,-0.04,1.00,0.12,44.53
81,-0.04,1.00,0.13,38.90
81,-0.04,1.00,0.13,40.17
81,-0.04,1.00,0.12,40.17
81,-0.04,1.00,0.12,46.81
81,-0.05,1.00,0.12,44.62
81,-0.05,1.00,0.12,44.62
81,-0.04,1.00,0.13,43.97
81,-0.04,1.00,0.11,43.60
81,-0.03,1.00,0.11,43.60
81,-0.04,1.00,0.12,45.34
81,-0.04,1.05,0.12,40.13
81,-0.05,0.99,0.12,40.08
81,-0.04,0.99,0.12,43.21
81,-0.04,0.99,0.12,44.18
81,-0.04,0.99,0.12,43.08
81,-0.04,0.99,0.12,43.08
81,-0.04,1.00,0.12,40.86
81,-0.04,1.00,0.12,41.17
81,-0.04,1.01,0.12,41.17
81,-0.04,0.99,0.12,45.26
82,-0.04,0.99,0.12,44.83
82,-0.04,1.00,0.12,46.39
82,-0.04,1.00,0.12,43.63
82,-0.03,1.00,0.12,40.75
82,-0.04,1.00,0.12,40.75
82,-0.03,1.00,0.12,43.84
82,-0.03,1.00,0.06,45.10
82,-0.04,0.99,0.13,45.10
82,-0.04,1.00,0.12,39.45
82,-0.04,1.00,0.12,40.14
82,-0.04,1.00,0.12,40.14
82,-0.03,1.01,0.12,42.97
82,-0.03,1.06,0.12,40.40
82,-0.05,0.99,0.12,42.23
82,-0.04,1.00,0.11,42.23
82,-0.04,1.01,0.12,42.36
82,-0.04,1.01,0.11,44.97
82,-0.04,1.00,0.11,44.97
82,-0.04,1.00,0.13,50.47
82,-0.04,1.00,0.12,45.75
82,-0.04,1.00,0.12,45.75
82,-0.04,0.99,0.12,43.48
82,-0.04,0.94,0.13,43.37
82,-0.05,1.01,0.13,43.49
82,-0.04,1.00,0.13,40.35
82,-0.04,1.00,0.12,43.74
82,-0.04,1.00,0.12,42.87
82,-0.04,1.01,0.12,42.87
82,-0.04,1.00,0.12,43.70
82,-0.04,1.00,0.11,41.61
82,-0.04,1.00,0.11,41.61
82,-0.04,0.99,0.11,43.84
82,-0.04,0.99,0.12,42.77
82,-0.04,1.00,0.12,42.86
82,-0.04,1.00,0.12,43.64
82,-0.04,1.00,0.12,43.04
82,-0.04,1.00,0.12,43.76
82,-0.03,1.01,0.11,43.76
82,-0.03,1.00,0.12,42.51
82,-0.05,1.00,0.12,41.98
82,-0.04,1.00,0.12,41.98
82,-0.03,1.00,0.12,45.88
82,-0.03,1.00,0.13,45.99
82,-0.04,1.00,0.13,45.99
82,-0.04,1.00,0.12,44.73
82,-0.04,1.00,0.12,42.85
82,-0.04,1.00,0.12,42.59
82,-0.04,0.99,0.12,44.94
82,-0.04,1.00,0.12,38.53
82,-0.04,1.00,0.12,42.10
82,-0.03,1.01,0.12,42.10
82,-0.03,1.01,0.12,47.06
82,-0.03,1.01,0.11,46.83
82,-0.04,1.00,0.11,46.83
82,-0.04,0.99,0.13,42.87
82,-0.04,0.99,0.12,44.18
82,-0.04,1.00,0.12,43.97
82,-0.04,1.00,0.12,41.62
82,-0.04,1.00,0.13,45.28
82,-0.04,1.00,0.13,42.71
82,-0.04,1.00,0.12,42.71
82,-0.03,1.00,0.11,41.30
82,-0.03,1.00,0.07,43.56
82,-0.03,1.00,0.13,43.56
82,-0.04,1.00,0.12,40.36
82,-0.04,1.00,0.11,41.50
82,-0.04,0.99,0.11,41.50
82,-0.04,1.00,0.13,42.59
82,-0.04,0.99,0.12,40.18
82,-0.05,0.99,0.12,40.63
82,-0.04,1.00,0.11,42.98
82,-0.04,0.99,0.12,43.67
82,-0.04,0.99,0.12,42.89
82,-0.03,1.00,0.12,42.89
82,-0.03,1.00,0.11,41.88
82,-0.03,1.00,0.12,48.22
82,-0.04,0.99,0.12,48.22
82,-0.05,1.00,0.12,43.11
82,-0.05,1.00,0.12,43.40
82,-0.04,1.00,0.12,43.32
82,-0.04,1.00,0.13,47.23
82,-0.04,1.00,0.13,43.45
82,-0.04,1.00,0.13,44.95
82,-0.04,1.00,0.12,44.95
82,-0.04,1.00,0.12,47.75
82,-0.04,1.00,0.12,43.53
82,-0.04,0.99,0.12,43.53
82,-0.04,1.00,0.13,40.52
82,-0.04,1.00,0.13,43.62
82,-0.04,1.00,0.13,43.10
82,-0.05,0.99,0.12,46.23
82,-0.05,1.00,0.12,42.81
82,-0.04,1.00,0.12,38.21
82,-0.04,1.00,0.13,38.21
82,-0.04,1.00,0.12,45.08
82,-0.04,1.00,0.06,43.71
82,-0.04,1.01,0.13,43.71
82,-0.03,1.00,0.12,43.91
82,-0.03,1.00,0.11,41.67
82,-0.03,1.00,0.11,41.67
82,-0.04,1.01,0.12,40.99
82,-0.04,1.06,0.12,41.01
82,-0.04,0.99,0.12,41.40
82,-0.04,1.00,0.13,42.97
82,-0.04,1.00,0.12,41.91
82,-0.03,1.00,0.12,43.83
82,-0.04,1.01,0.12,43.83
82,-0.04,1.00,0.11,44.31
82,-0.04,1.00,0.11,39.77
82,-0.05,1.00,0.11,39.77
82,-0.03,1.00,0.12,48.92
82,-0.03,1.00,0.12,46.85
82,-0.04,1.00,0.12,46.68
82,-0.04,0.99,0.13,42.77
82,-0.04,0.99,0.12,44.77
82,-0.04,0.99,0.12,48.01
82,-0.04,1.00,0.11,48.01
82,-0.04,0.99,0.11,40.27
82,-0.04,0.99,0.12,41.24
82,-0.04,1.00,0.12,41.24
82,-0.04,1.00,0.12,43.57
82,-0.04,1.00,0.13,41.19
82,-0.04,1.00,0.13,41.19
82,-0.04,1.00,0.12,43.72
82,-0.04,0.99,0.11,43.37
82,-0.05,0.99,0.11,47.89
82,-0.04,1.00,0.12,47.89
82,-0.04,1.01,0.12,42.80
82,-0.04,1.01,0.11,40.84
82,-0.04,1.00,0.11,40.84
82,-0.04,1.00,0.13,47.40
82,-0.04,1.00,0.11,49.41
82,-0.04,1.00,0.11,49.41
82,-0.03,1.00,0.12,44.42
82,-0.03,0.94,0.11,44.76
82,-0.04,1.01,0.11,44.66
82,-0.04,1.00,0.13,39.96
82,-0.04,1.01,0.11,40.47
82,-0.04,1.01,0.11,43.08
82,-0.04,1.00,0.12,43.08
82,-0.04,1.00,0.13,41.84
82,-0.04,1.00,0.18,50.47
82,-0.04,1.00,0.11,50.47
82,-0.04,1.00,0.11,46.34
82,-0.04,1.00,0.11,44.57
82,-0.04,1.01,0.11,44.15
82,-0.04,1.00,0.11,42.59
82,-0.04,1.00,0.12,42.33
82,-0.03,1.00,0.12,43.43
82,-0.04,1.01,0.12,43.43
82,-0.04,1.01,0.12,41.77
82,-0.04,1.01,0.06,46.42
82,-0.04,1.00,0.13,46.42
82,-0.03,1.00,0.12,44.05
82,-0.03,1.00,0.12,43.40
82,-0.04,1.00,0.12,43.40
82,-0.04,1.00,0.11,41.66
82,-0.04,0.94,0.12,43.88
82,-0.04,1.01,0.12,44.04
82,-0.04,1.00,0.12,43.26
82,-0.04,1.00,0.11,42.24
82,-0.05,1.00,0.11,47.34
82,-0.04,1.00,0.12,47.34
82,-0.04,1.00,0.11,47.09
82,-0.04,1.00,0.12,39.29
82,-0.04,1.00,0.12,39.29
82,-0.04,1.00,0.11,39.30
82,-0.04,1.00,0.12,47.76
82,-0.03,1.00,0.12,47.78
82,-0.05,0.99,0.12,41.51
82,-0.05,1.01,0.12,43.36
82,-0.04,1.01,0.12,46.11
82,-0.04,1.00,0.12,46.11
82,-0.04,1.00,0.11,42.80
82,-0.04,1.00,0.11,43.56
82,-0.04,1.00,0.11,43.56
82,-0.04,1.00,0.12,40.95
82,-0.04,1.00,0.11,45.74
82,-0.04,1.00,0.11,45.74
82,-0.04,1.00,0.12,39.84
82,-0.04,1.00,0.13,42.98
82,-0.05,1.00,0.13,42.96
82,-0.05,1.00,0.11,43.75
82,-0.05,1.01,0.13,44.65
82,-0.04,1.01,0.18,43.72
82,-0.05,1.00,0.11,43.72
82,-0.04,1.00,0.12,43.96
82,-0.04,1.00,0.13,45.50
82,-0.04,0.99,0.13,45.50
82,-0.04,1.00,0.12,41.48
82,-0.04,1.06,0.11,43.03
82,-0.04,1.00,0.11,43.43
82,-0.03,1.00,0.11,41.08
82,-0.03,1.01,0.12,44.80
82,-0.04,1.01,0.12,41.11
82,-0.04,1.00,0.12,41.11
82,-0.05,1.00,0.12,45.30
82,-0.05,1.00,0.12,41.60
82,-0.03,1.00,0.12,41.60
82,-0.04,1.00,0.12,43.82
82,-0.04,1.00,0.11,43.14
82,-0.04,1.00,0.11,43.72
82,-0.04,0.99,0.11,40.59
82,-0.04,0.94,0.12,40.05
82,-0.04,1.00,0.12,45.11
82,-0.04,1.00,0.12,45.11
82,-0.04,1.00,0.12,44.60
82,-0.03,1.00,0.12,43.23
82,-0.05,1.00,0.12,43.23
82,-0.04,1.00,0.12,47.07
82,-0.04,1.00,0.12,37.25
82,-0.04,1.00,0.12,37.25
82,-0.04,1.01,0.12,47.26
82,-0.04,1.06,0.12,47.07
82,-0.04,1.00,0.12,47.02
82,-0.05,0.99,0.12,41.54
82,-0.05,1.00,0.12,46.93
82,-0.04,1.00,0.12,45.08
82,-0.04,0.99,0.12,45.08
82,-0.04,1.00,0.12,40.78
82,-0.04,1.00,0.06,44.92
82,-0.04,1.01,0.13,44.92
82,-0.04,1.00,0.13,45.32
82,-0.04,1.00,0.11,38.72
82,-0.04,1.00,0.11,38.68
82,-0.04,1.00,0.12,40.24
82,-0.04,1.06,0.12,40.48
82,-0.04,1.00,0.12,44.61
82,-0.04,1.00,0.12,44.61
82,-0.03,1.00,0.12,42.33
82,-0.03,1.00,0.12,40.50
82,-0.04,0.99,0.12,40.50
82,-0.04,1.00,0.12,42.76
83,-0.04,1.00,0.12,43.72
83,-0.04,1.00,0.11,41.05
83,-0.04,1.00,0.12,47.34
83,-0.04,1.00,0.12,47.03
83,-0.04,1.00,0.12,39.20
83,-0.04,0.99,0.11,42.50
83,-0.03,0.99,0.11,42.27
83,-0.04,1.00,0.12,42.27
83,-0.04,1.00,0.11,48.35
83,-0.04,1.00,0.12,42.97
83,-0.04,1.00,0.12,42.97
83,-0.04,0.99,0.13,45.53
83,-0.04,0.99,0.12,49.25
83,-0.04,0.99,0.12,49.09
83,-0.03,1.00,0.11,40.47
83,-0.03,1.01,0.13,40.57
83,-0.04,1.01,0.13,43.20
83,-0.04,1.00,0.13,43.20
83,-0.04,1.00,0.11,42.19
83,-0.04,1.00,0.12,49.11
83,-0.04,1.00,0.12,49.11
83,-0.04,1.00,0.12,37.94
83,-0.04,1.00,0.12,44.73
83,-0.04,1.01,0.12,44.73
83,-0.04,1.00,0.12,46.46
83,-0.04,1.06,0.12,42.55
83,-0.04,1.00,0.12,42.26
83,-0.04,0.99,0.12,43.82
83,-0.04,1.00,0.12,42.04
83,-0.04,1.00,0.12,42.25
83,-0.03,1.00,0.12,42.25
83,-0.04,1.00,0.12,40.62
83,-0.04,1.00,0.11,37.68
83,-0.03,1.00,0.11,37.68
83,-0.04,1.00,0.12,40.07
83,-0.04,0.94,0.12,42.15
83,-0.04,1.00,0.12,42.22
83,-0.04,1.00,0.12,42.22
83,-0.04,1.00,0.11,46.30
83,-0.04,1.00,0.11,45.27
83,-0.04,0.99,0.12,45.27
83,-0.03,1.00,0.12,48.88
83,-0.03,1.00,0.12,47.13
83,-0.04,1.00,0.12,47.13
83,-0.04,1.00,0.12,45.24
83,-0.04,1.00,0.12,42.47
83,-0.03,1.00,0.12,42.47
83,-0.05,1.00,0.11,39.29
83,-0.05,0.95,0.11,43.35
83,-0.04,1.01,0.11,41.65
83,-0.04,1.00,0.12,41.65
83,-0.04,1.01,0.12,39.55
83,-0.04,1.01,0.12,40.05
83,-0.04,1.00,0.12,40.05
83,-0.04,1.00,0.11,42.55
83,-0.04,1.00,0.12,42.63
83,-0.04,1.00,0.12,42.63
83,-0.04,1.00,0.11,41.21
83,-0.04,1.00,0.12,39.31
83,-0.04,1.00,0.12,39.44
83,-0.03,1.00,0.12,42.58
83,-0.03,1.00,0.12,41.92
83,-0.03,1.00,0.12,43.19
83,-0.05,1.00,0.13,43.19
83,-0.04,0.99,0.11,49.19
83,-0.04,0.99,0.06,49.29
83,-0.04,1.00,0.13,49.29
83,-0.03,1.00,0.12,42.77
83,-0.03,1.00,0.12,41.72
83,-0.04,1.00,0.12,41.71
83,-0.05,1.01,0.12,44.84
83,-0.05,1.01,0.12,45.08
83,-0.04,1.01,0.12,39.53
83,-0.04,1.01,0.12,39.53
83,-0.04,1.00,0.12,41.59
83,-0.04,1.00,0.11,41.06
83,-0.04,1.00,0.11,41.06
83,-0.04,1.00,0.12,40.73
83,-0.04,1.00,0.12,42.11
83,-0.04,1.00,0.12,42.11
83,-0.04,0.99,0.12,38.94
83,-0.04,0.99,0.13,44.51
83,-0.05,0.99,0.13,44.19
83,-0.03,1.00,0.12,44.19
83,-0.03,1.00,0.12,39.92
83,-0.05,1.00,0.12,46.70
83,-0.05,1.00,0.13,46.70
83,-0.04,1.00,0.12,43.24
83,-0.04,1.00,0.12,43.31
83,-0.04,1.00,0.12,43.31
83,-0.04,1.00,0.13,41.04
83,-0.04,0.94,0.12,45.00
83,-0.04,1.00,0.12,44.77
83,-0.04,1.01,0.12,39.29
83,-0.04,0.99,0.12,42.51
83,-0.03,0.99,0.12,45.04
83,-0.05,1.00,0.11,45.04
83,-0.03,1.00,0.12,40.45
83,-0.03,1.00,0.07,44.05
83,-0.04,1.00,0.13,44.05
83,-0.04,1.00,0.12,44.26
83,-0.04,1.00,0.12,43.89
83,-0.04,1.00,0.12,44.46
83,-0.04,1.00,0.13,46.03
83,-0.04,1.00,0.11,47.66
83,-0.04,1.00,0.11,41.23
83,-0.04,1.00,0.12,41.23
83,-0.04,1.00,0.13,44.81
83,-0.05,1.00,0.18,47.00
83,-0.04,1.00,0.11,47.00
83,-0.05,1.00,0.12,49.00
83,-0.05,1.00,0.12,43.78
83,-0.04,1.00,0.12,43.78
